From	To
ENSP00000301042	ZN641_HUMAN
ENSP00000301046	LALBA_HUMAN
ENSP00000301050	CACB3_HUMAN
ENSP00000301057	P5I13_HUMAN
ENSP00000301061	WN10B_HUMAN
ENSP00000301067	KMT2D_HUMAN
ENSP00000301068	REBL1_HUMAN
ENSP00000301071	TBA1A_HUMAN
ENSP00000301072	TBA1C_HUMAN
ENSP00000301073	ZN524_HUMAN
ENSP00000301093	F5GZM6_HUMAN
ENSP00000301096	ZNF83_HUMAN
ENSP00000301141	CP2A6_HUMAN
ENSP00000301149	GPDA_HUMAN
ENSP00000301178	UFO_HUMAN
ENSP00000301180	DIP2B_HUMAN
ENSP00000301190	ANR33_HUMAN
ENSP00000301200	BORG3_HUMAN
ENSP00000301202	LAIR2_HUMAN
ENSP00000301204	TM145_HUMAN
ENSP00000301215	ZN526_HUMAN
ENSP00000301219	LIRA5_HUMAN
ENSP00000301242	PP14A_HUMAN
ENSP00000301244	SPIT2_HUMAN
ENSP00000301246	IMUP_HUMAN
ENSP00000301258	PSCA_HUMAN
ENSP00000301263	LY6D_HUMAN
ENSP00000301264	DAPK3_HUMAN
ENSP00000301272	TMIG2_HUMAN
ENSP00000301280	CAF1A_HUMAN
ENSP00000301281	UBXN6_HUMAN
ENSP00000301286	PLIN4_HUMAN
ENSP00000301293	SEM6B_HUMAN
ENSP00000301295	NALP4_HUMAN
ENSP00000301305	S39A4_HUMAN
ENSP00000301310	ZN582_HUMAN
ENSP00000301318	ZFP28_HUMAN
ENSP00000301327	MFSD3_HUMAN
ENSP00000301329	GLOD4_HUMAN
ENSP00000301332	KIFC2_HUMAN
ENSP00000301335	LAT4_HUMAN
ENSP00000301336	RILP_HUMAN
ENSP00000301364	TSR1_HUMAN
ENSP00000301365	TRPV3_HUMAN
ENSP00000301391	NEUFC_HUMAN
ENSP00000301396	C9JFV4_HUMAN
ENSP00000301399	ZN577_HUMAN
ENSP00000301407	CGB1_HUMAN
ENSP00000301408	CGHB_HUMAN
ENSP00000301411	NTF4_HUMAN
ENSP00000301419	CS048_HUMAN
ENSP00000301420	KLK1_HUMAN
ENSP00000301439	Q96NP5_HUMAN
ENSP00000301452	ACER1_HUMAN
ENSP00000301454	SCMC3_HUMAN
ENSP00000301455	ANGL4_HUMAN
ENSP00000301457	NDUA7_HUMAN
ENSP00000301458	CD320_HUMAN
ENSP00000301459	RCOR2_HUMAN
ENSP00000301463	SPRY3_HUMAN
ENSP00000301464	IBP6_HUMAN
ENSP00000301466	SOAT2_HUMAN
ENSP00000301475	ZN558_HUMAN
ENSP00000301480	ZN560_HUMAN
ENSP00000301488	CDKA2_HUMAN
ENSP00000301490	NUDT8_HUMAN
ENSP00000301522	PRDX2_HUMAN
ENSP00000301529	OR8J3_HUMAN
ENSP00000301532	OR5I1_HUMAN
ENSP00000301547	ZN443_HUMAN
ENSP00000301585	ICT1_HUMAN
ENSP00000301587	ATP5H_HUMAN
ENSP00000301599	TMM88_HUMAN
ENSP00000301607	EVPL_HUMAN
ENSP00000301633	H3BLT4_HUMAN
ENSP00000301634	KITH_HUMAN
ENSP00000301645	CP7A1_HUMAN
ENSP00000301653	K1C16_HUMAN
ENSP00000301656	K1C27_HUMAN
ENSP00000301659	GSDMA_HUMAN
ENSP00000301665	TMM99_HUMAN
ENSP00000301671	GHDC_HUMAN
ENSP00000301678	ITFG3_HUMAN
ENSP00000301691	SOST_HUMAN
ENSP00000301698	PRR25_HUMAN
ENSP00000301712	UNKL_HUMAN
ENSP00000301717	SPSB3_HUMAN
ENSP00000301727	E4F1_HUMAN
ENSP00000301729	ECI1_HUMAN
ENSP00000301732	ABCA3_HUMAN
ENSP00000301738	KCTD5_HUMAN
ENSP00000301740	SRRM2_HUMAN
ENSP00000301744	ZN597_HUMAN
ENSP00000301761	SDHF2_HUMAN
ENSP00000301764	DDB1_HUMAN
ENSP00000301765	VP37C_HUMAN
ENSP00000301774	G8JLA7_HUMAN
ENSP00000301776	ASGL1_HUMAN
ENSP00000301785	HNRL2_HUMAN
ENSP00000301788	RPB7_HUMAN
ENSP00000301790	HRSL5_HUMAN
ENSP00000301807	B7WP88_HUMAN
ENSP00000301819	TT21A_HUMAN
ENSP00000301825	ENTP3_HUMAN
ENSP00000301831	ULK4_HUMAN
ENSP00000301838	FADD_HUMAN
ENSP00000301843	SRC8_HUMAN
ENSP00000301873	LTBP3_HUMAN
ENSP00000301887	BATF2_HUMAN
ENSP00000301891	S22AB_HUMAN
ENSP00000301896	CK085_HUMAN
ENSP00000301904	SCAR3_HUMAN
ENSP00000301905	TOPK_HUMAN
ENSP00000301908	PNOC_HUMAN
ENSP00000301917	GPR25_HUMAN
ENSP00000301920	MMAD_HUMAN
ENSP00000301921	SOX7_HUMAN
ENSP00000301924	TRI35_HUMAN
ENSP00000301939	TM256_HUMAN
ENSP00000301945	ANTR1_HUMAN
ENSP00000301956	ACSM1_HUMAN
ENSP00000301962	UBP42_HUMAN
ENSP00000301972	MYRIP_HUMAN
ENSP00000301974	PTAFR_HUMAN
ENSP00000301995	SCND1_HUMAN
ENSP00000302021	MUC7_HUMAN
ENSP00000302037	MFF_HUMAN
ENSP00000302046	RNAS6_HUMAN
ENSP00000302051	ECEL1_HUMAN
ENSP00000302057	O5AU1_HUMAN
ENSP00000302077	SLN12_HUMAN
ENSP00000302079	C3AR_HUMAN
ENSP00000302100	LEG4_HUMAN
ENSP00000302105	CRGA_HUMAN
ENSP00000302108	PANK1_HUMAN
ENSP00000302111	MGMT_HUMAN
ENSP00000302114	PRLD1_HUMAN
ENSP00000302120	TRIM8_HUMAN
ENSP00000302139	SYNPO_HUMAN
ENSP00000302144	TM154_HUMAN
ENSP00000302150	PRL_HUMAN
ENSP00000302160	LSM3_HUMAN
ENSP00000302166	KCNK9_HUMAN
ENSP00000302176	ASPC1_HUMAN
ENSP00000302177	MBOA2_HUMAN
ENSP00000302189	HEN1_HUMAN
ENSP00000302194	VATG2_HUMAN
ENSP00000302199	O10V1_HUMAN
ENSP00000302202	CB015_HUMAN
ENSP00000302216	ATOH1_HUMAN
ENSP00000302222	ZNF25_HUMAN
ENSP00000302227	KAT1_HUMAN
ENSP00000302232	ALKB3_HUMAN
ENSP00000302234	CCL11_HUMAN
ENSP00000302239	UBP8_HUMAN
ENSP00000302251	GBX2_HUMAN
ENSP00000302260	CH046_HUMAN
ENSP00000302274	C1QT4_HUMAN
ENSP00000302276	HEXI2_HUMAN
ENSP00000302289	EMB_HUMAN
ENSP00000302297	LGI3_HUMAN
ENSP00000302310	ZN396_HUMAN
ENSP00000302319	PRY_HUMAN
ENSP00000302324	ECP_HUMAN
ENSP00000302327	PYGO1_HUMAN
ENSP00000302393	LDH6B_HUMAN
ENSP00000302397	AT1A3_HUMAN
ENSP00000302400	SMR3B_HUMAN
ENSP00000302413	TPST1_HUMAN
ENSP00000302422	O52K1_HUMAN
ENSP00000302437	O10G3_HUMAN
ENSP00000302441	NANP_HUMAN
ENSP00000302455	ZNF17_HUMAN
ENSP00000302456	KLF13_HUMAN
ENSP00000302478	RPAC2_HUMAN
ENSP00000302485	CSDC2_HUMAN
ENSP00000302486	MP2K1_HUMAN
ENSP00000302501	ZEB2_HUMAN
ENSP00000302502	ZSC32_HUMAN
ENSP00000302517	DRB3_HUMAN
ENSP00000302530	BUB1_HUMAN
ENSP00000302537	MDM1_HUMAN
ENSP00000302543	CXXC5_HUMAN
ENSP00000302548	HXD4_HUMAN
ENSP00000302562	HBAP1_HUMAN
ENSP00000302564	B2CL1_HUMAN
ENSP00000302569	CLC7A_HUMAN
ENSP00000302578	FA84B_HUMAN
ENSP00000302579	SCEL_HUMAN
ENSP00000302586	KBTB2_HUMAN
ENSP00000302599	FUT9_HUMAN
ENSP00000302603	ZN556_HUMAN
ENSP00000302606	OR9I1_HUMAN
ENSP00000302620	SPYA_HUMAN
ENSP00000302621	A2GL_HUMAN
ENSP00000302625	AXIN2_HUMAN
ENSP00000302629	CHSS3_HUMAN
ENSP00000302630	HNF6_HUMAN
ENSP00000302639	O5AR1_HUMAN
ENSP00000302640	UBF1_HUMAN
ENSP00000302647	RGPA1_HUMAN
ENSP00000302648	NRTN_HUMAN
ENSP00000302657	ABH15_HUMAN
ENSP00000302665	IGF1_HUMAN
ENSP00000302676	GPR22_HUMAN
ENSP00000302707	FPR1_HUMAN
ENSP00000302716	MUC17_HUMAN
ENSP00000302719	KCAB3_HUMAN
ENSP00000302724	INSL5_HUMAN
ENSP00000302728	BGLR_HUMAN
ENSP00000302756	FX4L1_HUMAN
ENSP00000302768	PAIP1_HUMAN
ENSP00000302770	ZN296_HUMAN
ENSP00000302783	TPPC1_HUMAN
ENSP00000302790	XPO6_HUMAN
ENSP00000302801	TR61B_HUMAN
ENSP00000302805	DDI1_HUMAN
ENSP00000302811	MTR1A_HUMAN
ENSP00000302812	SP7_HUMAN
ENSP00000302814	OTP_HUMAN
ENSP00000302830	MAEA_HUMAN
ENSP00000302833	GIMA1_HUMAN
ENSP00000302836	HXC9_HUMAN
ENSP00000302843	DJC18_HUMAN
ENSP00000302846	PE2R4_HUMAN
ENSP00000302851	S23A1_HUMAN
ENSP00000302855	Z280A_HUMAN
ENSP00000302863	OR1L3_HUMAN
ENSP00000302867	OR7G3_HUMAN
ENSP00000302886	PA2G4_HUMAN
ENSP00000302892	J3KND6_HUMAN
ENSP00000302895	ARAP2_HUMAN
ENSP00000302896	RS9_HUMAN
ENSP00000302898	AURKC_HUMAN
ENSP00000302913	SH319_HUMAN
ENSP00000302918	CK040_HUMAN
ENSP00000302924	IL17D_HUMAN
ENSP00000302935	IL16_HUMAN
ENSP00000302936	DLRB2_HUMAN
ENSP00000302938	WFD13_HUMAN
ENSP00000302951	CENPX_HUMAN
ENSP00000302955	RIR2_HUMAN
ENSP00000302961	HSP74_HUMAN
ENSP00000302967	HDAC3_HUMAN
ENSP00000302968	CDY1_HUMAN
ENSP00000302978	SPY3_HUMAN
ENSP00000303015	U2AFM_HUMAN
ENSP00000303019	F8W7D6_HUMAN
ENSP00000303028	T4S20_HUMAN
ENSP00000303042	AF1L2_HUMAN
ENSP00000303057	PPIC_HUMAN
ENSP00000303058	CE120_HUMAN
ENSP00000303061	XAGE3_HUMAN
ENSP00000303070	SG1D1_HUMAN
ENSP00000303076	OR5B2_HUMAN
ENSP00000303077	AATC2_HUMAN
ENSP00000303088	RPC4_HUMAN
ENSP00000303096	OR5A1_HUMAN
ENSP00000303111	O5AP2_HUMAN
ENSP00000303129	VAT1L_HUMAN
ENSP00000303145	TMEDA_HUMAN
ENSP00000303147	METK2_HUMAN
ENSP00000303148	CCGL_HUMAN
ENSP00000303149	GPR27_HUMAN
ENSP00000303151	OR1B1_HUMAN
ENSP00000303153	COMA1_HUMAN
ENSP00000303158	CCDC8_HUMAN
ENSP00000303174	UD16_HUMAN
ENSP00000303178	CDY1_HUMAN
ENSP00000303191	PLRG1_HUMAN
ENSP00000303192	RGL1_HUMAN
ENSP00000303206	REG1B_HUMAN
ENSP00000303208	PCSK9_HUMAN
ENSP00000303211	ACES_HUMAN
ENSP00000303212	SEM3E_HUMAN
ENSP00000303222	MTCH2_HUMAN
ENSP00000303231	IL12A_HUMAN
ENSP00000303234	CN183_HUMAN
ENSP00000303242	ITB2_HUMAN
ENSP00000303246	ACO12_HUMAN
ENSP00000303248	RXFP1_HUMAN
ENSP00000303252	Z804A_HUMAN
ENSP00000303276	RNAS2_HUMAN
ENSP00000303279	SYIM_HUMAN
ENSP00000303300	PRY_HUMAN
ENSP00000303315	JUNB_HUMAN
ENSP00000303316	PIEZ2_HUMAN
ENSP00000303325	NK3R_HUMAN
ENSP00000303356	DCXR_HUMAN
ENSP00000303366	LMAN2_HUMAN
ENSP00000303373	H2A1B_HUMAN
ENSP00000303394	HSPB3_HUMAN
ENSP00000303398	MTBP_HUMAN
ENSP00000303408	H2B1O_HUMAN
ENSP00000303423	FNTA_HUMAN
ENSP00000303424	PD2R_HUMAN
ENSP00000303427	PDS5A_HUMAN
ENSP00000303434	UBP38_HUMAN
ENSP00000303437	TSNA1_HUMAN
ENSP00000303452	TRH_HUMAN
ENSP00000303468	ZCHC4_HUMAN
ENSP00000303469	O52A5_HUMAN
ENSP00000303476	TLN2_HUMAN
ENSP00000303482	REEP4_HUMAN
ENSP00000303490	CE034_HUMAN
ENSP00000303500	J3KND8_HUMAN
ENSP00000303507	BCR_HUMAN
ENSP00000303508	FRMD3_HUMAN
ENSP00000303511	PEX6_HUMAN
ENSP00000303515	DUS1L_HUMAN
ENSP00000303518	ANR49_HUMAN
ENSP00000303522	NK1R_HUMAN
ENSP00000303525	CBR4_HUMAN
ENSP00000303532	DFB4A_HUMAN
ENSP00000303549	GPR82_HUMAN
ENSP00000303550	CYTL1_HUMAN
ENSP00000303552	J3KND9_HUMAN
ENSP00000303554	PTN9_HUMAN
ENSP00000303570	ANKY2_HUMAN
ENSP00000303575	NUDT9_HUMAN
ENSP00000303580	KBRS2_HUMAN
ENSP00000303584	HEMK2_HUMAN
ENSP00000303599	HSFY1_HUMAN
ENSP00000303634	LRP8_HUMAN
ENSP00000303686	NTR2_HUMAN
ENSP00000303696	ZNF57_HUMAN
ENSP00000303706	MPIP1_HUMAN
ENSP00000303709	UB2E1_HUMAN
ENSP00000303712	RBY1A_HUMAN
ENSP00000303727	ACHA7_HUMAN
ENSP00000303736	PRY_HUMAN
ENSP00000303740	B3GT1_HUMAN
ENSP00000303754	PPID_HUMAN
ENSP00000303766	HTRA3_HUMAN
ENSP00000303769	AKNA_HUMAN
ENSP00000303775	PKR1_HUMAN
ENSP00000303777	TX13B_HUMAN
ENSP00000303779	EME2_HUMAN
ENSP00000303788	J3KNE1_HUMAN
ENSP00000303822	OR7G2_HUMAN
ENSP00000303830	INSR_HUMAN
ENSP00000303834	OR5A2_HUMAN
ENSP00000303862	O10A2_HUMAN
ENSP00000303864	OR8I2_HUMAN
ENSP00000303908	TWF2_HUMAN
ENSP00000303909	ABR_HUMAN
ENSP00000303915	ZN561_HUMAN
ENSP00000303920	MZB1_HUMAN
ENSP00000303928	K0232_HUMAN
ENSP00000303939	CTLA4_HUMAN
ENSP00000303942	GPIX_HUMAN
ENSP00000303963	CTRB2_HUMAN
ENSP00000303977	J3KNE2_HUMAN
ENSP00000303987	TM223_HUMAN
ENSP00000303992	TMM43_HUMAN
ENSP00000303997	GTPB2_HUMAN
ENSP00000303999	TM133_HUMAN
ENSP00000304004	FOXA3_HUMAN
ENSP00000304006	J3KNE3_HUMAN
ENSP00000304032	STAR5_HUMAN
ENSP00000304051	RN139_HUMAN
ENSP00000304060	OR8J1_HUMAN
ENSP00000304065	CB027_HUMAN
ENSP00000304071	CG033_HUMAN
ENSP00000304077	OR4KF_HUMAN
ENSP00000304078	FA83B_HUMAN
ENSP00000304096	J3KNE4_HUMAN
ENSP00000304102	CSN6_HUMAN
ENSP00000304108	F171B_HUMAN
ENSP00000304111	ABCG4_HUMAN
ENSP00000304127	KCNG3_HUMAN
ENSP00000304133	SCG2_HUMAN
ENSP00000304139	RMXL2_HUMAN
ENSP00000304147	MYOV2_HUMAN
ENSP00000304151	BOP1_HUMAN
ENSP00000304169	PITX2_HUMAN
ENSP00000304185	GTSF1_HUMAN
ENSP00000304188	OR8U1_HUMAN
ENSP00000304192	PCX1_HUMAN
ENSP00000304198	MB3L1_HUMAN
ENSP00000304207	MUC4_HUMAN
ENSP00000304226	HIPK3_HUMAN
ENSP00000304229	HINT1_HUMAN
ENSP00000304236	CD14_HUMAN
ENSP00000304250	CD5R2_HUMAN
ENSP00000304277	T4S1_HUMAN
ENSP00000304283	RAC3_HUMAN
ENSP00000304286	FOXI1_HUMAN
ENSP00000304290	ACHB_HUMAN
ENSP00000304292	ANR27_HUMAN
ENSP00000304308	ZN217_HUMAN
ENSP00000304311	REG3A_HUMAN
ENSP00000304321	RN150_HUMAN
ENSP00000304327	COPRS_HUMAN
ENSP00000304331	GSX1_HUMAN
ENSP00000304336	PYDC1_HUMAN
ENSP00000304350	PRP8_HUMAN
ENSP00000304353	POP7_HUMAN
ENSP00000304355	CC126_HUMAN
ENSP00000304360	SMYD4_HUMAN
ENSP00000304364	C1GLC_HUMAN
ENSP00000304370	PRP17_HUMAN
ENSP00000304376	RAB24_HUMAN
ENSP00000304401	SLNL1_HUMAN
ENSP00000304408	CO3A1_HUMAN
ENSP00000304410	CB068_HUMAN
ENSP00000304414	CXCR6_HUMAN
ENSP00000304419	OR2B2_HUMAN
ENSP00000304422	KREM2_HUMAN
ENSP00000304429	SNX7_HUMAN
ENSP00000304437	VKIND_HUMAN
ENSP00000304440	HYAS3_HUMAN
ENSP00000304447	PTCRA_HUMAN
ENSP00000304467	THOP1_HUMAN
ENSP00000304500	ATP9B_HUMAN
ENSP00000304501	AA2BR_HUMAN
ENSP00000304502	SIX2_HUMAN
ENSP00000304544	COMD5_HUMAN
ENSP00000304553	MPLKI_HUMAN
ENSP00000304586	ANKS3_HUMAN
ENSP00000304592	FAS_HUMAN
ENSP00000304593	ZNHI1_HUMAN
ENSP00000304604	MAGI3_HUMAN
ENSP00000304642	F134B_HUMAN
ENSP00000304643	CALL6_HUMAN
ENSP00000304668	SYHC_HUMAN
ENSP00000304669	CTNA1_HUMAN
ENSP00000304670	RNFT1_HUMAN
ENSP00000304676	ATOH8_HUMAN
ENSP00000304689	THA11_HUMAN
ENSP00000304697	UBB_HUMAN
ENSP00000304701	SH2B2_HUMAN
ENSP00000304704	CLP1_HUMAN
ENSP00000304707	SARCO_HUMAN
ENSP00000304710	TMC7_HUMAN
ENSP00000304713	MSD4_HUMAN
ENSP00000304736	ELOV6_HUMAN
ENSP00000304762	LYZL5_HUMAN
ENSP00000304767	P2RY1_HUMAN
ENSP00000304769	ZN467_HUMAN
ENSP00000304782	EST3_HUMAN
ENSP00000304783	S26A5_HUMAN
ENSP00000304802	KTHY_HUMAN
ENSP00000304803	NKRF_HUMAN
ENSP00000304807	OR6Y1_HUMAN
ENSP00000304811	UD2B7_HUMAN
ENSP00000304822	CASK_HUMAN
ENSP00000304846	O2AT4_HUMAN
ENSP00000304854	NUDC2_HUMAN
ENSP00000304858	ORML3_HUMAN
ENSP00000304891	VATE2_HUMAN
ENSP00000304895	IRS1_HUMAN
ENSP00000304903	CD2B2_HUMAN
ENSP00000304908	TXND2_HUMAN
ENSP00000304915	IL13_HUMAN
ENSP00000304923	LRC28_HUMAN
ENSP00000304930	SOSD1_HUMAN
ENSP00000304941	TECT2_HUMAN
ENSP00000304945	ROBO4_HUMAN
ENSP00000304956	MN1_HUMAN
ENSP00000304985	ZFX_HUMAN
ENSP00000304987	BFSP2_HUMAN
ENSP00000305005	PSG8_HUMAN
ENSP00000305011	OR4KE_HUMAN
ENSP00000305055	OR2K2_HUMAN
ENSP00000305059	MP3B2_HUMAN
ENSP00000305069	TM192_HUMAN
ENSP00000305071	RFXK_HUMAN
ENSP00000305077	ZN439_HUMAN
ENSP00000305107	GIMA8_HUMAN
ENSP00000305133	SOCS5_HUMAN
ENSP00000305138	F195A_HUMAN
ENSP00000305151	PWP2A_HUMAN
ENSP00000305152	MYPR_HUMAN
ENSP00000305161	TRI56_HUMAN
ENSP00000305193	H1BP3_HUMAN
ENSP00000305200	IRPL1_HUMAN
ENSP00000305204	CKP2L_HUMAN
ENSP00000305207	OR1A1_HUMAN
ENSP00000305221	UD2B4_HUMAN
ENSP00000305230	SRP09_HUMAN
ENSP00000305244	IRX1_HUMAN
ENSP00000305255	STX8_HUMAN
ENSP00000305260	GBB2_HUMAN
ENSP00000305263	K1C28_HUMAN
ENSP00000305288	NLGN2_HUMAN
ENSP00000305302	S6A19_HUMAN
ENSP00000305334	FSTL5_HUMAN
ENSP00000305343	SOX14_HUMAN
ENSP00000305355	KPCB_HUMAN
ENSP00000305372	ADRB2_HUMAN
ENSP00000305373	ZN440_HUMAN
ENSP00000305403	OR5T3_HUMAN
ENSP00000305416	S1PR1_HUMAN
ENSP00000305422	CEBPB_HUMAN
ENSP00000305424	OR1F1_HUMAN
ENSP00000305426	TUB_HUMAN
ENSP00000305442	COG7_HUMAN
ENSP00000305449	CNNM3_HUMAN
ENSP00000305459	COG8_HUMAN
ENSP00000305464	APEL_HUMAN
ENSP00000305465	PDILT_HUMAN
ENSP00000305469	OR1S2_HUMAN
ENSP00000305480	FEN1_HUMAN
ENSP00000305494	SPA5L_HUMAN
ENSP00000305502	ASCC2_HUMAN
ENSP00000305503	NUP62_HUMAN
ENSP00000305524	SEN34_HUMAN
ENSP00000305529	SIRPG_HUMAN
ENSP00000305533	THAP9_HUMAN
ENSP00000305556	PCBP1_HUMAN
ENSP00000305595	B3GN2_HUMAN
ENSP00000305596	FA71B_HUMAN
ENSP00000305603	FUT3_HUMAN
ENSP00000305613	CPLX1_HUMAN
ENSP00000305631	NXNL1_HUMAN
ENSP00000305632	HOME2_HUMAN
ENSP00000305640	OR6F1_HUMAN
ENSP00000305647	VAMP5_HUMAN
ENSP00000305648	RB40A_HUMAN
ENSP00000305651	CXL10_HUMAN
ENSP00000305653	LETM1_HUMAN
ENSP00000305654	TV23B_HUMAN
ENSP00000305664	TRABD_HUMAN
ENSP00000305675	SDPR_HUMAN
ENSP00000305682	RM39_HUMAN
ENSP00000305689	AFF1_HUMAN
ENSP00000305692	LYAG_HUMAN
ENSP00000305696	RBFA_HUMAN
ENSP00000305699	HOOK3_HUMAN
ENSP00000305702	KCD19_HUMAN
ENSP00000305714	BMP1_HUMAN
ENSP00000305721	IBTK_HUMAN
ENSP00000305725	CHSTB_HUMAN
ENSP00000305731	CYTN_HUMAN
ENSP00000305766	MRGX1_HUMAN
ENSP00000305769	SMAD1_HUMAN
ENSP00000305777	KC1G1_HUMAN
ENSP00000305785	DMRT2_HUMAN
ENSP00000305790	SF3B3_HUMAN
ENSP00000305804	ZN131_HUMAN
ENSP00000305810	STX18_HUMAN
ENSP00000305824	KCNS3_HUMAN
ENSP00000305839	GRIN1_HUMAN
ENSP00000305847	LYZL5_HUMAN
ENSP00000305852	T4S4_HUMAN
ENSP00000305873	J3KNE6_HUMAN
ENSP00000305875	CT196_HUMAN
ENSP00000305877	NMUR1_HUMAN
ENSP00000305892	TM208_HUMAN
ENSP00000305899	SV421_HUMAN
ENSP00000305906	UTF1_HUMAN
ENSP00000305913	CO8A2_HUMAN
ENSP00000305918	BRD3_HUMAN
ENSP00000305919	HTRA4_HUMAN
ENSP00000305924	PP4R4_HUMAN
ENSP00000305926	OTU7A_HUMAN
ENSP00000305941	USH2A_HUMAN
ENSP00000305948	DPCR1_HUMAN
ENSP00000305956	SPCS_HUMAN
ENSP00000305958	STIP1_HUMAN
ENSP00000305964	CX7B2_HUMAN
ENSP00000305970	OR4D5_HUMAN
ENSP00000305973	HXC4_HUMAN
ENSP00000305974	SO1A2_HUMAN
ENSP00000305975	KRA11_HUMAN
ENSP00000305976	SIK2_HUMAN
ENSP00000305988	CD166_HUMAN
ENSP00000305995	PGK2_HUMAN
ENSP00000306003	ATP5I_HUMAN
ENSP00000306010	ARF4_HUMAN
ENSP00000306015	SYNP2_HUMAN
ENSP00000306070	NUDT6_HUMAN
ENSP00000306080	RMTL1_HUMAN
ENSP00000306095	O10H2_HUMAN
ENSP00000306099	FIBB_HUMAN
ENSP00000306100	AMD_HUMAN
ENSP00000306105	CEP89_HUMAN
ENSP00000306106	JAGN1_HUMAN
ENSP00000306117	DD19A_HUMAN
ENSP00000306123	RPAP1_HUMAN
ENSP00000306124	KPCE_HUMAN
ENSP00000306129	DRD5_HUMAN
ENSP00000306138	GRM5_HUMAN
ENSP00000306157	IL7RA_HUMAN
ENSP00000306163	ANKR2_HUMAN
ENSP00000306178	S38AB_HUMAN
ENSP00000306185	ANTR2_HUMAN
ENSP00000306190	SLAF1_HUMAN
ENSP00000306220	MMGT1_HUMAN
ENSP00000306245	FOS_HUMAN
ENSP00000306261	K2C78_HUMAN
ENSP00000306275	KCNK3_HUMAN
ENSP00000306279	UROM_HUMAN
ENSP00000306299	F117B_HUMAN
ENSP00000306320	CN142_HUMAN
ENSP00000306324	PWP2B_HUMAN
ENSP00000306328	S2533_HUMAN
ENSP00000306330	1433G_HUMAN
ENSP00000306335	RFX2_HUMAN
ENSP00000306340	J3KNE8_HUMAN
ENSP00000306344	TM135_HUMAN
ENSP00000306351	ZN182_HUMAN
ENSP00000306356	ENC1_HUMAN
ENSP00000306361	FIBA_HUMAN
ENSP00000306382	MYO1B_HUMAN
ENSP00000306390	PRS27_HUMAN
ENSP00000306396	RN187_HUMAN
ENSP00000306397	UCRI_HUMAN
ENSP00000306407	DBND1_HUMAN
ENSP00000306410	ARMC4_HUMAN
ENSP00000306425	CHCH7_HUMAN
ENSP00000306449	GPR37_HUMAN
ENSP00000306459	B4GT6_HUMAN
ENSP00000306461	SPR1B_HUMAN
ENSP00000306473	SHCBP_HUMAN
ENSP00000306477	BTD_HUMAN
ENSP00000306490	ACM1_HUMAN
ENSP00000306496	RB33B_HUMAN
ENSP00000306497	IRK4_HUMAN
ENSP00000306512	IL8_HUMAN
ENSP00000306522	CMTA1_HUMAN
ENSP00000306523	INSM2_HUMAN
ENSP00000306524	LRC8E_HUMAN
ENSP00000306528	DESI2_HUMAN
ENSP00000306548	RM13_HUMAN
ENSP00000306549	HSFY1_HUMAN
ENSP00000306561	OGG1_HUMAN
ENSP00000306564	TMM42_HUMAN
ENSP00000306565	ISG20_HUMAN
ENSP00000306574	TEFM_HUMAN
ENSP00000306579	CERS6_HUMAN
ENSP00000306606	ADH1B_HUMAN
ENSP00000306607	OR1L8_HUMAN
ENSP00000306614	PPIH_HUMAN
ENSP00000306620	PACR_HUMAN
ENSP00000306627	SL9C1_HUMAN
ENSP00000306637	RGPD8_HUMAN
ENSP00000306640	ELOV5_HUMAN
ENSP00000306651	OR4CB_HUMAN
ENSP00000306654	J3KNF0_HUMAN
ENSP00000306657	OR5BC_HUMAN
ENSP00000306662	ADA1B_HUMAN
ENSP00000306670	SDOS_HUMAN
ENSP00000306678	ANKK1_HUMAN
ENSP00000306682	PPM1D_HUMAN
ENSP00000306688	OR2M4_HUMAN
ENSP00000306697	MRAP_HUMAN
ENSP00000306726	J3KNF1_HUMAN
ENSP00000306734	SESN1_HUMAN
ENSP00000306752	BOLA2_HUMAN
ENSP00000306754	NDF2_HUMAN
ENSP00000306760	LRC45_HUMAN
ENSP00000306772	LDB2_HUMAN
ENSP00000306776	CC110_HUMAN
ENSP00000306788	AR6P1_HUMAN
ENSP00000306817	RBSK_HUMAN
ENSP00000306822	AVEN_HUMAN
ENSP00000306844	SEM4C_HUMAN
ENSP00000306864	VASN_HUMAN
ENSP00000306866	GBRAP_HUMAN
ENSP00000306869	ZN565_HUMAN
ENSP00000306881	SC23A_HUMAN
ENSP00000306884	CXL11_HUMAN
ENSP00000306887	T126A_HUMAN
ENSP00000306888	F151A_HUMAN
ENSP00000306894	ETV5_HUMAN
ENSP00000306900	PRND_HUMAN
ENSP00000306906	RN181_HUMAN
ENSP00000306918	PCDGL_HUMAN
ENSP00000306920	BGAL_HUMAN
ENSP00000306940	J3KNF2_HUMAN
ENSP00000306968	CDCA7_HUMAN
ENSP00000306974	OR1N1_HUMAN
ENSP00000306983	YETS2_HUMAN
ENSP00000306991	HYAS2_HUMAN
ENSP00000306997	MYOZ2_HUMAN
ENSP00000306999	ESCO2_HUMAN
ENSP00000307004	APLF_HUMAN
ENSP00000307006	IRX2_HUMAN
ENSP00000307014	K2C73_HUMAN
ENSP00000307023	KLF11_HUMAN
ENSP00000307041	BNC1_HUMAN
ENSP00000307046	SDC2_HUMAN
ENSP00000307071	CO040_HUMAN
ENSP00000307077	MET18_HUMAN
ENSP00000307078	KINH_HUMAN
ENSP00000307080	EGLN2_HUMAN
